Symbol,Date,Open,High,Low,Close,Volume
ABOT,20-Sep-2016,875.00,887.68,857.00,861.47,86350
ABOT,21-Sep-2016,850.01,869.00,831.06,855.15,11200
ABOT,22-Sep-2016,868.99,868.99,850.00,850.00,2200
ABOT,23-Sep-2016,825.00,850.00,820.12,824.33,1850
ABOT,26-Sep-2016,837.00,845.00,835.00,835.00,46800
ABOT,28-Sep-2016,835.00,835.00,834.99,835.00,250
ABOT,29-Sep-2016,830.00,845.00,810.00,820.14,1500
ABOT,30-Sep-2016,820.00,850.00,815.00,848.50,8700
ABOT,03-Oct-2016,862.00,862.00,834.15,835.74,2100
ABOT,04-Oct-2016,840.00,849.88,826.00,831.71,12100
ABOT,05-Oct-2016,830.00,830.20,830.00,830.14,400
ABOT,06-Oct-2016,850.00,850.00,825.00,830.00,10500
ABOT,07-Oct-2016,829.00,829.00,821.33,825.17,900
ABOT,13-Oct-2016,815.00,820.00,815.00,819.83,2450
ABOT,14-Oct-2016,805.00,810.10,805.00,809.53,2750
ABOT,17-Oct-2016,807.00,811.00,802.25,803.63,5450
ABOT,18-Oct-2016,803.01,806.81,795.00,799.19,24300
ABOT,19-Oct-2016,802.50,805.00,795.00,799.25,3600
ABOT,20-Oct-2016,803.50,806.00,780.00,795.72,4850
ABOT,21-Oct-2016,800.00,811.63,780.00,808.82,11650
ABOT,24-Oct-2016,809.50,810.00,802.50,803.86,2750
ABOT,25-Oct-2016,805.00,805.00,781.00,800.00,31800
ABOT,26-Oct-2016,801.00,801.50,800.00,800.03,9000
ABOT,27-Oct-2016,800.00,801.50,790.00,796.93,8650
ABOT,28-Oct-2016,801.25,801.25,762.00,792.03,153550
ABOT,31-Oct-2016,800.50,802.50,799.80,802.50,9500
ABOT,01-Nov-2016,801.10,815.00,801.10,811.05,59500
ABOT,02-Nov-2016,809.50,839.99,809.50,825.09,28150
ABOT,03-Nov-2016,825.00,838.00,820.00,830.71,32550
