Symbol,Date,Open,High,Low,Close,Volume
ABL,14-Apr-2016,89.20,90.00,89.00,89.00,28000
ABL,15-Apr-2016,89.01,89.50,88.50,89.12,539000
ABL,18-Apr-2016,89.00,89.00,89.00,89.00,2000
ABL,19-Apr-2016,89.99,92.88,89.99,92.20,102000
ABL,20-Apr-2016,92.00,92.01,92.00,92.00,6500
ABL,21-Apr-2016,90.05,93.00,90.00,91.25,190500
ABL,22-Apr-2016,90.50,90.50,89.75,89.92,116000
ABL,25-Apr-2016,87.20,88.50,87.20,88.00,34000
ABL,26-Apr-2016,87.50,90.00,87.40,89.90,332500
ABL,27-Apr-2016,90.05,90.80,90.01,90.40,39500
ABL,28-Apr-2016,90.00,91.50,88.50,88.70,3496000
ABL,29-Apr-2016,88.70,90.00,88.00,89.66,701500
ABL,02-May-2016,89.97,90.75,89.00,89.36,185500
ABL,03-May-2016,88.50,89.75,88.50,89.00,290000
ABL,04-May-2016,88.50,91.00,88.01,89.62,852000
ABL,05-May-2016,90.00,90.66,89.00,90.07,481500
ABL,06-May-2016,90.10,90.90,89.71,90.48,887000
ABL,09-May-2016,90.49,91.10,90.01,90.69,269000
ABL,10-May-2016,89.86,89.86,88.60,88.96,45000
ABL,11-May-2016,89.00,89.00,88.30,88.33,152500
ABL,12-May-2016,88.97,88.97,87.99,88.01,102000
ABL,13-May-2016,87.77,88.60,87.77,88.08,118500
ABL,16-May-2016,88.49,89.00,88.03,88.25,138500
ABL,17-May-2016,88.50,88.73,87.70,87.72,33500
ABL,18-May-2016,88.00,88.50,88.00,88.00,44000
ABL,19-May-2016,88.50,88.60,88.00,88.18,70000
ABL,20-May-2016,88.50,88.50,87.55,87.77,106500
ABL,23-May-2016,86.60,87.00,86.00,86.42,219500
ABL,24-May-2016,86.22,86.30,85.79,85.80,62500
ABL,25-May-2016,86.00,86.00,85.50,85.74,107500
ABL,26-May-2016,85.20,85.75,85.00,85.47,119000
ABL,27-May-2016,85.50,86.25,85.50,85.94,41000
